SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
348155,0,Revolving loans,F,N,Y,1,90000.0,202500.0,10125.0,202500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.010556,-14346,-419,-4900.0,-5055,,1,1,0,0,0,0,Sales staff,3.0,3,3,SATURDAY,14,0,1,1,0,1,1,Trade: type 7,0.4207541021859713,0.2990782385716021,0.324891229465852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-8.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
348278,0,Cash loans,F,N,Y,0,130500.0,127350.0,12726.0,112500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010147,-24737,365243,-2850.0,-3994,,1,0,0,1,1,0,,2.0,2,2,SATURDAY,9,0,0,0,0,0,0,XNA,,0.2064772386540121,0.2807895743848605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1146.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
349037,0,Cash loans,M,N,Y,0,168750.0,553806.0,41535.0,495000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008068,-17787,-2869,-1299.0,-1331,,1,1,0,1,0,0,Laborers,2.0,3,3,WEDNESDAY,7,0,0,0,0,0,0,Trade: type 1,,0.4143625767502889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,10.0,0.0,-547.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
349272,0,Cash loans,F,N,Y,1,225000.0,957033.0,53568.0,904500.0,"Spouse, partner",State servant,Secondary / secondary special,Married,House / apartment,0.006233,-12778,-5215,-612.0,-2814,,1,1,0,1,0,0,,3.0,2,2,SATURDAY,15,0,0,0,0,0,0,Military,,0.6565716528234555,,0.0124,0.0,0.9712,0.6056,0.0018,0.0,0.069,0.0417,0.0833,0.0139,0.0101,0.0153,0.0,0.0,0.0126,0.0,0.9712,0.621,0.0018,0.0,0.069,0.0417,0.0833,0.0142,0.011,0.0159,0.0,0.0,0.0125,0.0,0.9712,0.6109,0.0018,0.0,0.069,0.0417,0.0833,0.0141,0.0103,0.0155,0.0,0.0,not specified,block of flats,0.013,"Stone, brick",No,1.0,0.0,1.0,0.0,-533.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
349409,0,Cash loans,M,Y,Y,0,337500.0,675000.0,29862.0,675000.0,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,0.035792,-15081,-7884,-7686.0,-4873,12.0,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,University,,0.5513565528230286,0.7435593141311444,0.0439,0.0266,0.9846,,,0.024,0.0345,0.2667,,0.0208,,0.0417,,0.004,0.0662,0.0387,0.9846,,,0.0403,0.0345,0.3333,,0.0173,,0.0099,,0.0,0.0656,0.0373,0.9846,,,0.04,0.0345,0.3333,,0.0232,,0.0636,,0.0,,block of flats,0.0588,"Stone, brick",No,4.0,0.0,4.0,0.0,-1911.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
350073,0,Revolving loans,M,Y,Y,0,157500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008575,-10355,-2577,-185.0,-2998,11.0,1,1,1,1,0,0,Laborers,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,Transport: type 2,,0.445776618216316,0.6363761710860439,0.2227,0.124,0.9831,0.7688,0.0414,0.24,0.2069,0.3333,0.0417,0.0386,0.1816,0.1864,0.0,0.0,0.2269,0.1287,0.9831,0.7779,0.0418,0.2417,0.2069,0.3333,0.0417,0.0395,0.1983,0.1943,0.0,0.0,0.2248,0.124,0.9831,0.7719,0.0417,0.24,0.2069,0.3333,0.0417,0.0393,0.1847,0.1898,0.0,0.0,reg oper account,block of flats,0.1693,"Stone, brick",No,2.0,0.0,2.0,0.0,-1074.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
350464,0,Cash loans,M,N,N,0,117000.0,220032.0,10831.5,144000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.0088659999999999,-18715,-509,-2006.0,-2274,,1,1,0,1,0,0,Laborers,1.0,2,2,MONDAY,11,0,0,0,1,1,0,Business Entity Type 3,,0.465582156278288,0.7544061731797895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-180.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0
351098,0,Cash loans,F,N,Y,0,225000.0,1024740.0,52452.0,900000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.003069,-23710,365243,-4001.0,-5039,,1,0,0,1,0,0,,1.0,3,3,TUESDAY,15,0,0,0,0,0,0,XNA,,0.2824726426038329,0.4471785780453068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1748.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,2.0
351472,1,Cash loans,F,N,Y,1,103500.0,545040.0,26509.5,450000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-14511,-7130,-11164.0,-658,,1,1,0,1,1,0,Laborers,3.0,2,2,MONDAY,13,0,0,0,0,0,0,Industry: type 7,0.5080482897128471,0.5832883623288609,0.7267112092725122,0.1268,,0.9851,,,,0.3103,0.1667,,0.098,,0.1218,,,0.1292,,0.9851,,,,0.3103,0.1667,,0.1003,,0.1269,,,0.128,,0.9851,,,,0.3103,0.1667,,0.0998,,0.124,,,,block of flats,0.0967,"Stone, brick",No,0.0,0.0,0.0,0.0,-1811.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
351618,0,Cash loans,M,N,Y,2,126000.0,781920.0,47965.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Separated,With parents,0.035792,-12580,-2973,-6445.0,-4792,,1,1,0,1,1,0,Managers,3.0,2,2,WEDNESDAY,17,0,0,0,0,0,0,Self-employed,0.2233063697781346,0.6735015408322661,0.3046721837533529,0.0856,0.0441,0.9881,0.8368,0.0211,0.08,0.0345,0.5417,0.5833,0.0803,0.0698,0.0802,0.0,0.0,0.0872,0.0458,0.9881,0.8432,0.0213,0.0806,0.0345,0.5417,0.5833,0.0821,0.0762,0.0835,0.0,0.0,0.0864,0.0441,0.9881,0.8390000000000001,0.0212,0.08,0.0345,0.5417,0.5833,0.0816,0.071,0.0816,0.0,0.0,reg oper account,block of flats,0.0631,"Stone, brick",No,0.0,0.0,0.0,0.0,-729.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
352062,0,Cash loans,M,Y,Y,0,247500.0,679500.0,30703.5,679500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0031219999999999,-12418,-949,-466.0,-2957,4.0,1,1,0,1,1,0,Drivers,2.0,3,3,SATURDAY,13,1,1,0,1,1,0,Business Entity Type 3,0.1970360649836666,0.5374454783063052,0.4525335592581747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-508.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
352253,0,Cash loans,F,N,N,1,67500.0,916470.0,26928.0,765000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.00496,-19246,-1737,-4057.0,-2805,,1,1,0,1,0,0,Cooking staff,3.0,2,2,WEDNESDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.6598725894156448,0.7801436381572275,0.0062,,,,,,,0.0,,,,0.0051,,,0.0063,,,,,,,0.0,,,,0.0053,,,0.0062,,,,,,,0.0,,,,0.0052,,,,block of flats,0.004,,No,0.0,0.0,0.0,0.0,-1466.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
352331,1,Cash loans,F,N,Y,1,121500.0,284400.0,22599.0,225000.0,Unaccompanied,Working,Incomplete higher,Married,Municipal apartment,0.032561,-11038,-1022,-510.0,-2993,,1,1,0,1,0,0,Accountants,3.0,1,1,TUESDAY,17,0,0,0,0,0,0,Trade: type 2,0.3206837793539747,0.6453884480222756,0.2622489709189549,0.0041,,0.9727,,,,0.069,0.0833,,,,0.0256,,0.0017,0.0042,,0.9727,,,,0.069,0.0833,,,,0.0266,,0.0018,0.0042,,0.9727,,,,0.069,0.0833,,,,0.026,,0.0017,,,0.0219,"Stone, brick",No,0.0,0.0,0.0,0.0,-115.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
352467,0,Cash loans,F,Y,N,0,185400.0,1288350.0,37800.0,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228,-14747,-3229,-6433.0,-4579,6.0,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,8,0,0,0,0,0,0,Business Entity Type 3,,0.2631435910213423,0.5691487713619409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1933.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
353064,0,Revolving loans,M,N,Y,0,315000.0,292500.0,14625.0,292500.0,Unaccompanied,Working,Higher education,Civil marriage,House / apartment,0.0105,-15153,-1304,-1778.0,-3947,,1,1,0,1,0,0,Managers,2.0,3,3,WEDNESDAY,18,0,0,0,0,0,0,Business Entity Type 3,0.6050735092816103,0.6469583388148467,0.4866531565147181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-896.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
354799,0,Cash loans,F,N,N,0,157500.0,888840.0,27076.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018029,-9952,-216,-4242.0,-70,,1,1,0,1,0,0,Sales staff,2.0,3,3,MONDAY,8,0,0,0,1,1,0,Business Entity Type 3,0.4390909921639236,0.5438970850318561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-259.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
354812,1,Cash loans,M,N,N,0,225000.0,225000.0,15034.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0228,-9154,-1051,-3879.0,-1820,,1,1,0,1,1,0,Laborers,2.0,2,2,WEDNESDAY,10,0,0,0,1,1,0,Business Entity Type 3,,0.2967775385014228,0.1714683668967994,0.0433,0.1141,0.9911,0.8776,,0.0,0.2069,0.0833,0.0417,0.0,0.0353,0.049,0.0,0.0257,0.0441,0.1184,0.9911,0.8824,,0.0,0.2069,0.0833,0.0417,0.0,0.0386,0.0511,0.0,0.0272,0.0437,0.1141,0.9911,0.8792,,0.0,0.2069,0.0833,0.0417,0.0,0.0359,0.0499,0.0,0.0262,reg oper spec account,block of flats,0.0385,"Stone, brick",No,1.0,1.0,1.0,1.0,-66.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
355694,0,Cash loans,M,Y,Y,0,540000.0,1096020.0,56092.5,900000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.072508,-11253,-3026,-2235.0,-3914,3.0,1,1,0,1,1,1,Managers,2.0,1,1,WEDNESDAY,19,0,0,0,0,0,0,Business Entity Type 3,0.7229129014464994,0.6540723540858611,0.746300213050371,0.232,0.1396,0.9965,0.9524,0.3826,0.392,0.1586,0.6667,0.6292,0.0,0.2095,0.1437,0.1255,0.0641,0.0053,0.1635,0.9965,0.9543,0.2528,0.4028,0.1379,0.5417,0.5833,0.0,0.2608,0.103,0.0117,0.0093,0.2691,0.1449,0.9965,0.953,0.4187,0.4,0.1552,0.6042,0.5833,0.0,0.2326,0.1519,0.0155,0.0775,reg oper account,block of flats,0.1686,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0
356973,0,Cash loans,F,N,N,2,112500.0,675000.0,36616.5,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.019101,-12461,-714,-3257.0,-4183,,1,1,0,1,1,0,Medicine staff,4.0,2,2,FRIDAY,20,0,0,0,0,0,0,Medicine,0.5312208707802323,0.543593282303743,0.190705947811054,0.0093,0.1101,0.9796,0.7008,0.0081,0.0,0.069,0.1667,0.0,0.1047,0.1387,0.0728,0.0039,0.0043,0.0095,0.1143,0.9796,0.7125,0.0082,0.0,0.069,0.1667,0.0,0.1071,0.1515,0.0759,0.0039,0.0045,0.0094,0.1101,0.9796,0.7048,0.0082,0.0,0.069,0.1667,0.0,0.1065,0.1411,0.0741,0.0039,0.0043,reg oper account,specific housing,0.0626,"Stone, brick",No,1.0,1.0,1.0,1.0,-548.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
357963,0,Cash loans,F,Y,N,0,135000.0,675000.0,35082.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.04622,-13787,-773,-8778.0,-4212,5.0,1,1,0,1,0,0,Laborers,1.0,1,1,SATURDAY,17,1,0,1,1,1,1,Trade: type 2,0.5396990926345853,0.5198690474820605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-737.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
358153,0,Cash loans,F,Y,Y,0,90000.0,720000.0,31716.0,720000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.015221,-22137,-2390,-13818.0,-2056,1.0,1,1,0,1,0,0,Medicine staff,2.0,2,2,MONDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.7251876894143551,0.3570309384519789,0.6279908192952864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
358344,0,Cash loans,F,N,Y,0,135000.0,227520.0,14670.0,180000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.030755,-14421,-3649,-6334.0,-4238,,1,1,0,1,0,0,,2.0,2,2,THURSDAY,17,0,0,0,0,0,0,Industry: type 3,,0.6368251628013307,,0.1505,0.0942,0.9816,0.7484,0.0212,0.16,0.1379,0.3333,0.375,0.073,0.1168,0.1302,0.027,0.0406,0.1534,0.0977,0.9816,0.7583,0.0214,0.1611,0.1379,0.3333,0.375,0.0747,0.1276,0.1357,0.0272,0.0429,0.152,0.0942,0.9816,0.7518,0.0213,0.16,0.1379,0.3333,0.375,0.0743,0.1189,0.1326,0.0272,0.0414,reg oper account,block of flats,0.1228,Panel,No,0.0,0.0,0.0,0.0,-127.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
358569,0,Cash loans,F,N,Y,0,135000.0,225000.0,11763.0,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.022625,-22010,365243,-464.0,-4928,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,10,0,0,0,0,0,0,XNA,,0.7701220620508804,,0.0124,0.0,0.9717,0.6124,0.0068,0.0,0.069,0.0417,0.0833,0.0,0.0101,0.0074,0.0,0.0,0.0126,0.0,0.9717,0.6276,0.0069,0.0,0.069,0.0417,0.0833,0.0,0.011,0.0077,0.0,0.0,0.0125,0.0,0.9717,0.6176,0.0069,0.0,0.069,0.0417,0.0833,0.0,0.0103,0.0076,0.0,0.0,not specified,block of flats,0.0096,"Stone, brick",Yes,0.0,0.0,0.0,0.0,-1203.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
359527,1,Cash loans,F,N,Y,0,40500.0,393543.0,21478.5,328500.0,Children,Working,Secondary / secondary special,Married,House / apartment,0.018029,-18419,-1599,-4187.0,-1956,,1,1,0,1,0,0,Cooking staff,2.0,3,3,THURSDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.423950724825305,0.1237353221130787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,-881.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,2.0
359754,0,Revolving loans,F,Y,Y,0,58500.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.02461,-21357,-2208,-8723.0,-4517,10.0,1,1,0,1,1,0,Core staff,2.0,2,2,THURSDAY,10,0,0,0,0,0,0,Kindergarten,,0.5131248840399145,0.3859146722745145,0.0247,0.0,0.9632,,,0.0,0.1034,0.0417,,0.0129,,0.0117,,0.0,0.0252,0.0,0.9633,,,0.0,0.1034,0.0417,,0.0132,,0.0122,,0.0,0.025,0.0,0.9632,,,0.0,0.1034,0.0417,,0.0131,,0.0119,,0.0,,block of flats,0.0128,Wooden,Yes,6.0,0.0,6.0,0.0,-190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
359765,0,Cash loans,F,Y,Y,0,117000.0,175500.0,20956.5,175500.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010006,-8997,-132,-888.0,-1384,13.0,1,1,0,1,0,0,Core staff,2.0,2,2,MONDAY,13,0,0,0,0,0,0,Business Entity Type 3,,0.4462466928601751,0.6127042441012546,0.0918,0.0959,0.9831,0.7688,0.118,0.0,0.2069,0.1667,0.2083,0.0912,0.0748,0.0919,,0.0045,0.0935,0.0995,0.9831,0.7779,0.119,0.0,0.2069,0.1667,0.2083,0.0933,0.0817,0.0958,,0.0048,0.0926,0.0959,0.9831,0.7719,0.1187,0.0,0.2069,0.1667,0.2083,0.0928,0.0761,0.0936,,0.0046,reg oper account,block of flats,0.1378,Panel,No,2.0,1.0,2.0,1.0,-116.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
361221,0,Revolving loans,F,N,Y,0,67500.0,247500.0,12375.0,247500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-17780,-1810,-9366.0,-1306,,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,9,0,0,0,0,0,0,Industry: type 1,0.8151582800020681,0.687656675744049,0.6738300778602003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-364.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
361341,0,Cash loans,M,Y,N,0,202500.0,1262583.0,37044.0,1102500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.00702,-21068,-1049,-3206.0,-4543,15.0,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,Transport: type 4,,0.7499427275572819,0.4206109640437848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2238.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0
362029,0,Cash loans,F,N,N,0,157500.0,315000.0,17086.5,315000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010032,-12902,-1522,-1516.0,-1735,,1,1,1,1,1,0,,2.0,2,2,SUNDAY,11,0,0,0,0,0,0,Business Entity Type 3,0.2967352685492302,0.3651631900084911,0.4118485559242397,0.0931,0.0909,0.9811,0.7416,0.0258,0.0532,0.1379,0.2775,0.0417,0.0475,0.0605,0.0949,0.0,0.0135,0.0756,0.059,0.9811,0.7517,0.0178,0.0806,0.069,0.3333,0.0417,0.0282,0.0661,0.0793,0.0,0.0,0.0749,0.0573,0.9811,0.7451,0.0181,0.08,0.069,0.3333,0.0417,0.0574,0.0616,0.0791,0.0,0.0,reg oper account,block of flats,0.0695,Panel,No,0.0,0.0,0.0,0.0,-1376.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
362444,0,Cash loans,M,N,Y,1,126000.0,661500.0,25762.5,661500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-15233,-5481,-1773.0,-4683,,1,1,0,1,1,0,Laborers,3.0,2,2,FRIDAY,15,0,0,0,0,0,0,Industry: type 9,0.6103901272036552,0.7545277015663199,0.6956219298394389,0.1072,,0.9801,,,0.0,0.2069,0.1667,,0.1274,,0.0886,,0.0,0.1092,,0.9801,,,0.0,0.2069,0.1667,,0.1303,,0.0923,,0.0,0.1083,,0.9801,,,0.0,0.2069,0.1667,,0.1296,,0.0902,,0.0,,block of flats,0.0697,"Stone, brick",No,3.0,0.0,3.0,0.0,-1475.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0
362683,0,Cash loans,F,Y,N,0,135000.0,315000.0,13369.5,315000.0,Children,Working,Secondary / secondary special,Married,House / apartment,0.026392,-13714,-3666,-7749.0,-4554,3.0,1,1,0,1,0,0,Laborers,2.0,2,2,FRIDAY,10,0,0,0,0,0,0,Transport: type 4,0.511417063826349,0.3975420694777979,,0.2515,0.2692,0.9826,,,0.0,0.5517,0.1667,,0.23,,0.2317,,0.0,0.2563,0.2794,0.9826,,,0.0,0.5517,0.1667,,0.2352,,0.2414,,0.0,0.254,0.2692,0.9826,,,0.0,0.5517,0.1667,,0.234,,0.2358,,0.0,,block of flats,0.2132,Panel,No,0.0,0.0,0.0,0.0,-1950.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
362841,0,Cash loans,F,Y,Y,2,247500.0,1324422.0,38722.5,1156500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.00702,-11561,-2675,-552.0,-635,3.0,1,1,0,1,0,0,Managers,4.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Business Entity Type 3,,0.6283019073031504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-624.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
